Region,Subregion,Country,Drug Type,Source,Notes,Year,Lifetime,Past Month,Past Year
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2001/2002,All Opiates,2001,1.1,0.2,0.29222675
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2002/2003,All Opiates,2002,1,0.2,0.2426493
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2003/2004,All Opiates,2003,1.3,0.3,0.46102012
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2004/2005,All Opiates,2004,0.7,0.1,0.16254988
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2005/2006,All Opiates,2005,0.8,0.1,0.1748828
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2006/2007,All Opiates,2006,0.7,0.14183395,0.19899566
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2007/2008,All Opiates,2007,0.6,0.04752603,0.18485554
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2008/2009,All Opiates,2008,0.6,0.01924041,0.0277015
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2009/2010,All Opiates,2009,0.7,0.1698482,0.26917083
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2010/2011,All Opiates,2010,0.9,0.17254602,0.36209359
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2011/2012,All Opiates,2011,1,0.31920752,0.46419549
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2012/2013,All Opiates,2012,0.5,,0.00791285
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2013/2014,All Opiates,2013,0.8,,0.15866263
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2014/2015,All Opiates,2014,0.4,0.01885501,0.01885501
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2015/2016,All Opiates,2015,0.6,0.05108779,0.05108779
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2016/2017,All Opiates,2016,0.4,0,0.05321913
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2017/2018,All Opiates,2017,0.7,0,0.1
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2017/2018,Heroin,2017,0.2,0,0
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2017/2018,Methadone,2017,0.5,0,0.1
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2018/2019,All Opiates,2018,0.1,0,0
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2018/2019,Heroin,2018,0,0,0
Europe,Western and Central Europe,United Kingdom (England and Wales),Opioids,Government 2018/2019,Methadone,2018,0.1,0,0
Europe,Eastern Europe,Republic of Moldova,Tranquillizers and sedatives,,-,2010,1.6,,
Europe,Eastern Europe,Republic of Moldova,Tranquillizers and sedatives,ARQ,-,2011,2.4,,
Europe,Eastern Europe,Republic of Moldova,Tranquillizers and sedatives,ESPAD,-,2011,5,,
Europe,Eastern Europe,Republic of Moldova,Tranquillizers and sedatives,ARQ,-,2013,,,0.35
Europe,Eastern Europe,Republic of Moldova,Tranquillizers and sedatives,ARQ,-,2014,,,0.1
Europe,Eastern Europe,Republic of Moldova,Tranquillizers and sedatives,ARQ,-,2015,,,0
Europe,Eastern Europe,Republic of Moldova,Tranquillizers and sedatives,ESPAD,GHB,2015,0,,
Europe,Eastern Europe,Republic of Moldova,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,South-Eastern Europe,Bulgaria,Tranquillizers and sedatives,,-,2008,15.9,6.4,10.5
Europe,South-Eastern Europe,Bulgaria,Tranquillizers and sedatives,,Barbiturates,2008,12.7,5.3,8.4
Europe,South-Eastern Europe,Bulgaria,Tranquillizers and sedatives,,Benzodiazepines,2008,11.8,4.2,7.4
Europe,South-Eastern Europe,Romania,Tranquillizers and sedatives,,-,2011,3.1,,
Europe,South-Eastern Europe,Turkey,Tranquillizers and sedatives,,-,2011,4.3,0.7,0.8
Europe,South-Eastern Europe,Bosnia and Herzegovina,Tranquillizers and sedatives,ARQ,-,2011,4.2,,
Europe,South-Eastern Europe,Romania,Tranquillizers and sedatives,ARQ,GHB,2011,0.9,,
Europe,South-Eastern Europe,Bulgaria,Tranquillizers and sedatives,ESPAD,-,2011,4.2,,
Europe,South-Eastern Europe,Montenegro,Tranquillizers and sedatives,ESPAD,Benzodiazepines,2011,4.9,,
Europe,South-Eastern Europe,Serbia,Tranquillizers and sedatives,ESPAD,-,2011,7.5,,
Europe,South-Eastern Europe,Bulgaria,Tranquillizers and sedatives,ARQ,-,2013,12.2,4.7,9
Europe,South-Eastern Europe,Bulgaria,Tranquillizers and sedatives,ARQ,Barbiturates,2013,10.4,3.3,7.1
Europe,South-Eastern Europe,Bulgaria,Tranquillizers and sedatives,ARQ,Benzodiazepines,2013,5.4,2.3,4.1
Europe,South-Eastern Europe,Montenegro,Tranquillizers and sedatives,ARQ,-,2015,10,,
Europe,South-Eastern Europe,North Macedonia,Tranquillizers and sedatives,ARQ,-,2015,11.1,,
Europe,South-Eastern Europe,Romania,Tranquillizers and sedatives,ARQ,-,2015,2,,
Europe,South-Eastern Europe,Romania,Tranquillizers and sedatives,ARQ,GHB,2015,1.1,,
Europe,South-Eastern Europe,Albania,Tranquillizers and sedatives,ARQ / ESPAD,-,2015,7.2,,
Europe,South-Eastern Europe,Bulgaria,Tranquillizers and sedatives,ARQ / ESPAD,-,2015,3.6,,
Europe,South-Eastern Europe,Albania,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,South-Eastern Europe,Bulgaria,Tranquillizers and sedatives,ESPAD,GHB,2015,3,,
Europe,South-Eastern Europe,Croatia,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,South-Eastern Europe,Montenegro,Tranquillizers and sedatives,ESPAD,GHB,2015,2,,
Europe,South-Eastern Europe,North Macedonia,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 1996,Tranquillizers,1996,3.85414025,0.4,0.94905434
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 1998,Tranquillizers,1998,3.4487699,0.5,1.49648954
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2000,Tranquillizers,2000,4.50219741,0.5,1.51257318
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2001/2002,Tranquillizers,2001,3.31133445,0.4,1.02032844
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2002/2003,Tranquillizers,2002,2.74509356,0.4,0.89871286
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2003/2004,Tranquillizers,2003,2.90268196,0.3,0.87157066
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2004/2005,Tranquillizers,2004,2.22076904,0.4,0.784027
Europe,Western and Central Europe,Liechtenstein,Tranquillizers and sedatives,,Barbiturates,2005,1.1,,1.8
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2005/2006,Tranquillizers,2005,2.57541718,0.4,0.71686272
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2006/2007,Tranquillizers,2006,2.27925395,0.27776983,0.59800158
Europe,Western and Central Europe,Austria,Tranquillizers and sedatives,,-,2007,2.6,,
Europe,Western and Central Europe,Cyprus,Tranquillizers and sedatives,,-,2007,7,,
Europe,Western and Central Europe,Czechia,Tranquillizers and sedatives,,-,2007,9.1,,
Europe,Western and Central Europe,Estonia,Tranquillizers and sedatives,,-,2007,7.1,,
Europe,Western and Central Europe,Finland,Tranquillizers and sedatives,,-,2007,5,,
Europe,Western and Central Europe,Malta,Tranquillizers and sedatives,,-,2007,4.7,,11.1
Europe,Western and Central Europe,Netherlands,Tranquillizers and sedatives,,GHB,2007,0.6,,
Europe,Western and Central Europe,Slovenia,Tranquillizers and sedatives,,-,2007,5.2,,
Europe,Western and Central Europe,Slovenia,Tranquillizers and sedatives,,GHB,2007,0.6,,
Europe,Western and Central Europe,Germany,Tranquillizers and sedatives,ESPAD,GHB. Select regions,2007,2.2,,
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2007/2008,Tranquillizers,2007,2.00895639,0.21222391,0.67518772
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2008/2009,Tranquillizers,2008,2.58218412,0.33429448,0.96851534
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2009/2010,Tranquillizers,2009,2.47388369,0.37232093,0.83753756
Europe,Western and Central Europe,Greece,Tranquillizers and sedatives,,-,2010,3,,
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,,-,2010,4,1.2,2.2
Europe,Western and Central Europe,Netherlands,Tranquillizers and sedatives,,GHB,2010,0.5,0.1,
Europe,Western and Central Europe,Poland,Tranquillizers and sedatives,,-,2010,20,4,10
Europe,Western and Central Europe,Poland,Tranquillizers and sedatives,,Other sedatives and tranquillizers,2010,11,1,7
Europe,Western and Central Europe,Slovakia,Tranquillizers and sedatives,,Benzodiazepines,2010,9.5,2.7,3.7
Europe,Western and Central Europe,Spain,Tranquillizers and sedatives,ARQ,-,2010,10.4,3,5.6
Europe,Western and Central Europe,Spain,Tranquillizers and sedatives,ARQ,GHB,2010,1.2,0.5,0.7
Europe,Western and Central Europe,United Kingdom (England),Tranquillizers and sedatives,ARQ,-,2010,0.4,0.1,0.2
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2010/2011,Tranquillizers,2010,2.29000436,0.31552173,0.71204219
Europe,Western and Central Europe,Latvia,Tranquillizers and sedatives,,GHB,2011,2.1,,
Europe,Western and Central Europe,Czechia,Tranquillizers and sedatives,ARQ,-,2011,10.1,,
Europe,Western and Central Europe,Estonia,Tranquillizers and sedatives,ARQ,-,2011,8.1,,
Europe,Western and Central Europe,Finland,Tranquillizers and sedatives,ARQ,-,2011,7,,
Europe,Western and Central Europe,Iceland,Tranquillizers and sedatives,ARQ,-,2011,8,,
Europe,Western and Central Europe,Ireland,Tranquillizers and sedatives,ARQ,-,2011,3,,
Europe,Western and Central Europe,Liechtenstein,Tranquillizers and sedatives,ARQ,-,2011,2,,
Europe,Western and Central Europe,Lithuania,Tranquillizers and sedatives,ARQ,-,2011,13.1,,
Europe,Western and Central Europe,Slovenia,Tranquillizers and sedatives,ARQ,-,2011,5,,
Europe,Western and Central Europe,Slovenia,Tranquillizers and sedatives,ARQ,GHB,2011,1,,
Europe,Western and Central Europe,United Kingdom (England),Tranquillizers and sedatives,ARQ,-,2011,1.4,0.6,1.1
Europe,Western and Central Europe,Cyprus,Tranquillizers and sedatives,ESPAD,-,2011,10,,
Europe,Western and Central Europe,Latvia,Tranquillizers and sedatives,ESPAD,-,2011,4.2,,
Europe,Western and Central Europe,Malta,Tranquillizers and sedatives,ESPAD,-,2011,3,,
Europe,Western and Central Europe,Norway,Tranquillizers and sedatives,ESPAD,-,2011,4,,
Europe,Western and Central Europe,Portugal,Tranquillizers and sedatives,ESPAD,-,2011,7,,
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2011/2012,Tranquillizers,2011,2.08071698,0.25324111,0.51895978
Europe,Western and Central Europe,Belgium,Tranquillizers and sedatives,,"GHB, Flemish part",2012,0.6,,0.4
Europe,Western and Central Europe,Poland,Tranquillizers and sedatives,,GHB,2012,1.2,,
Europe,Western and Central Europe,Cyprus,Tranquillizers and sedatives,ARQ,-,2012,,0.7,1.2
Europe,Western and Central Europe,Germany,Tranquillizers and sedatives,ARQ,GHB.  Region Frankfurt am Main,2012,2,,
Europe,Western and Central Europe,Greece,Tranquillizers and sedatives,ARQ,-,2012,9.3,,
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,ARQ,-,2012,1.57,0.67,1.05
Europe,Western and Central Europe,Poland,Tranquillizers and sedatives,ARQ,-,2012,15.5,,
Europe,Western and Central Europe,Spain,Tranquillizers and sedatives,ARQ,-,2012,8.9,3.4,5.8
Europe,Western and Central Europe,Spain,Tranquillizers and sedatives,ARQ,GHB,2012,1.3,0.7,1
Europe,Western and Central Europe,United Kingdom (England),Tranquillizers and sedatives,ARQ,-,2012,0.7,0.3,0.6
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2012/2013,Tranquillizers,2012,1.82292094,,0.4102797
Europe,Western and Central Europe,Estonia,Tranquillizers and sedatives,ARQ,Barbiturates,2013,1,,
Europe,Western and Central Europe,Estonia,Tranquillizers and sedatives,ARQ,Benzodiazepines,2013,1,,
Europe,Western and Central Europe,Finland,Tranquillizers and sedatives,ARQ,-,2013,6,,
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,ARQ,-,2013,2.45,0.78,1.35
Europe,Western and Central Europe,Poland,Tranquillizers and sedatives,ARQ,-,2013,19.7,5.1,11
Europe,Western and Central Europe,Poland,Tranquillizers and sedatives,ARQ,GHB,2013,1.3,0.7,0.7
Europe,Western and Central Europe,United Kingdom (England),Tranquillizers and sedatives,ARQ,-,2013,0.8,0.4,0.6
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2013/2014,Tranquillizers,2013,1.78421579,,0.51214604
Europe,Western and Central Europe,United Kingdom (Scotland),Tranquillizers and sedatives,Govt.,-,2013,1,1,1
Europe,Western and Central Europe,France,Tranquillizers and sedatives,ARQ,Urban areas (excluding overseas departments),2014,15.8,,
Europe,Western and Central Europe,Germany,Tranquillizers and sedatives,ARQ,GHB.  Region Frankfurt am Main,2014,1,,
Europe,Western and Central Europe,Spain,Tranquillizers and sedatives,ARQ,-,2014,7.8,3,5.3
Europe,Western and Central Europe,Spain,Tranquillizers and sedatives,ARQ,GHB,2014,1,0.4,0.7
Europe,Western and Central Europe,Sweden,Tranquillizers and sedatives,ARQ,Female,2014,4.8,1.5,3.5
Europe,Western and Central Europe,Sweden,Tranquillizers and sedatives,ARQ,GBL. Female,2014,0.3,,
Europe,Western and Central Europe,Sweden,Tranquillizers and sedatives,ARQ,GBL. Male,2014,0.3,,
Europe,Western and Central Europe,Sweden,Tranquillizers and sedatives,ARQ,Male,2014,3.1,1.2,2.4
Europe,Western and Central Europe,Switzerland,Tranquillizers and sedatives,ARQ,Female,2014,2.8,,
Europe,Western and Central Europe,Switzerland,Tranquillizers and sedatives,ARQ,MAle,2014,2.9,,
Europe,Western and Central Europe,United Kingdom (England),Tranquillizers and sedatives,ARQ,-,2014,0.5,0,0.4
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2014/2015,Tranquillizers,2014,2.5003993,0.10735012,0.75113302
Europe,Western and Central Europe,Finland,Tranquillizers and sedatives,ARQ,-,2015,6,,
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,ARQ,-,2015,14,4.2,7.2
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,ARQ,GHB,2015,0.8,0.5,0.7
Europe,Western and Central Europe,Latvia,Tranquillizers and sedatives,ARQ,-,2015,5.1,,
Europe,Western and Central Europe,Latvia,Tranquillizers and sedatives,ARQ,GHB,2015,0.9,,
Europe,Western and Central Europe,Liechtenstein,Tranquillizers and sedatives,ARQ,-,2015,2.7,,
Europe,Western and Central Europe,Liechtenstein,Tranquillizers and sedatives,ARQ,Benzodiazepines,2015,2.7,,
Europe,Western and Central Europe,Lithuania,Tranquillizers and sedatives,ARQ,-,2015,5.1,,
Europe,Western and Central Europe,Portugal,Tranquillizers and sedatives,ARQ,-,2015,5,,
Europe,Western and Central Europe,Slovakia,Tranquillizers and sedatives,ARQ,-,2015,9.7,,
Europe,Western and Central Europe,Slovenia,Tranquillizers and sedatives,ARQ,Benzodiazepines,2015,1.49,,
Europe,Western and Central Europe,Slovenia,Tranquillizers and sedatives,ARQ,GHB,2015,0.32,,
Europe,Western and Central Europe,Sweden,Tranquillizers and sedatives,ARQ,Female,2015,3.6,1,2.7
Europe,Western and Central Europe,Sweden,Tranquillizers and sedatives,ARQ,Male,2015,2.4,0.8,1.8
Europe,Western and Central Europe,Germany,Tranquillizers and sedatives,ARQ / DAS Data,GHB/GBL,2015,0.5,0.5,
Europe,Western and Central Europe,Austria,Tranquillizers and sedatives,ARQ / ESPAD,-,2015,4.3,,
Europe,Western and Central Europe,Hungary,Tranquillizers and sedatives,ARQ / ESPAD,-,2015,9,,
Europe,Western and Central Europe,Hungary,Tranquillizers and sedatives,ARQ / ESPAD,GHB,2015,1.1,,
Europe,Western and Central Europe,Malta,Tranquillizers and sedatives,ARQ / ESPAD,-,2015,2.9,,
Europe,Western and Central Europe,Netherlands,Tranquillizers and sedatives,ARQ / ESPAD,GHB,2015,0.4,,0.2
Europe,Western and Central Europe,Norway,Tranquillizers and sedatives,ARQ / ESPAD,-,2015,6,,
Europe,Western and Central Europe,Austria,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,Western and Central Europe,Belgium,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,Western and Central Europe,Cyprus,Tranquillizers and sedatives,ESPAD,GHB,2015,2,,
Europe,Western and Central Europe,Czechia,Tranquillizers and sedatives,ESPAD,GHB,2015,0,,
Europe,Western and Central Europe,Denmark,Tranquillizers and sedatives,ESPAD,GHB,2015,0,,
Europe,Western and Central Europe,Estonia,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,Western and Central Europe,Faroe Islands,Tranquillizers and sedatives,ESPAD,GHB,2015,0,,
Europe,Western and Central Europe,France,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,Western and Central Europe,Greece,Tranquillizers and sedatives,ESPAD,GHB,2015,0,,
Europe,Western and Central Europe,Iceland,Tranquillizers and sedatives,ESPAD,GHB,2015,0,,
Europe,Western and Central Europe,Ireland,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,Western and Central Europe,Liechtenstein,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,Western and Central Europe,Lithuania,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,Western and Central Europe,Malta,Tranquillizers and sedatives,ESPAD,GHB,2015,0,,
Europe,Western and Central Europe,Monaco,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,Western and Central Europe,Poland,Tranquillizers and sedatives,ESPAD,GHB,2015,2,,
Europe,Western and Central Europe,Portugal,Tranquillizers and sedatives,ESPAD,GHB,2015,1,,
Europe,Western and Central Europe,Slovakia,Tranquillizers and sedatives,ESPAD,GHB,2015,2,,
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2015/2016,Tranquillizers,2015,2.36469602,0.11080377,0.49765242
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,ARQ,-,2016,3.14,4.12,6.88
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,ARQ,GHB,2016,0.88,0.63,0.7
Europe,Western and Central Europe,Spain,Tranquillizers and sedatives,ARQ,-,2016,8,2.6,5.4
Europe,Western and Central Europe,Spain,Tranquillizers and sedatives,ARQ,GHB,2016,0.6,0.2,0.4
Europe,Western and Central Europe,Sweden,Tranquillizers and sedatives,ARQ,-,2016,0.4,,
Europe,Western and Central Europe,Sweden,Tranquillizers and sedatives,ARQ,-,2016,0.6,,
Europe,Western and Central Europe,Sweden,Tranquillizers and sedatives,ARQ,GHB,2016,0.1,,
Europe,Western and Central Europe,United Kingdom (England),Tranquillizers and sedatives,ARQ,-,2016,1.4,0.6,1.2
Europe,Western and Central Europe,Switzerland,Tranquillizers and sedatives,"Addiction Monitoring in Switzerland, July 2017",GHB/GBL,2016,,,0
Europe,Western and Central Europe,Cyprus,Tranquillizers and sedatives,ESPAD,-,2016,,1.2,4
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2016/2017,Tranquillizers,2016,2.20053906,0.18957519,0.58266092
Europe,Western and Central Europe,United Kingdom (Scotland),Tranquillizers and sedatives,Government/Scottish Schools Adolescent Lifestyle and Substance Use Survey (SALSUS),-,2016,1.2,0.7,1
Europe,Western and Central Europe,United Kingdom (Scotland),Tranquillizers and sedatives,Government/Scottish Schools Adolescent Lifestyle and Substance Use Survey (SALSUS),GHB/GBL,2016,0.9,0.6,0.7
Europe,Western and Central Europe,France,Tranquillizers and sedatives,ARQ,-,2017,12.9,,9.6
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,ARQ,-,2017,21.6,6.5,11.3
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,ARQ,GHB,2017,0.59,0.36,0.5
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2017/2018,Tranquillizers,2017,2.7,,1.3
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,ARQ,-,2018,14.7,4.59,8.67
Europe,Western and Central Europe,Italy,Tranquillizers and sedatives,ARQ,GHB,2018,0.45,0.23,0.33
Europe,Western and Central Europe,Poland,Tranquillizers and sedatives,ARQ,-,2018,21.9,6.3,13.7
Europe,Western and Central Europe,Slovakia,Tranquillizers and sedatives,ARQ,-,2018,8.5,,
Europe,Western and Central Europe,Sweden,Tranquillizers and sedatives,ARQ,-,2018,0.63,,
Europe,Western and Central Europe,United Kingdom (England and Wales),Tranquillizers and sedatives,Government 2017/2018,Tranquillizers,2018,2.9,0.3,0.6
